PERSON_ID,ES_JEFE,JEFE_OCUPACION,VIVIENDA_TENENCIA,VIVIENDA_TIPO,NRO_PROPIEDADES,INGRESOS,EGRESOS,NRO_VEHICULOS,AVALUO_VEHICULOS,NUMINTEGRANTES,NUMESTUDIANTRES,CLASE
105694467,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(451-799.5],0,0,3,0,clase2
105694475,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,VILLA,0,(0.5-82.5],(451-799.5],0,0,3,0,clase2
105695241,FALSE,EMPLEADO,ARRENDADA,CUARTO,0,(82.5-169.5],(301-451],0,0,[0-2],0,clase2
105698559,FALSE,SERVICIO,ARRENDADA,CUARTO,0,(82.5-169.5],(301-451],0,0,3,0,clase2
105699409,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(0.5-82.5],(301-451],0,0,5,2,clase2
105700330,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,5,1,clase2
105700611,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,[2-8],(169.5-309.5],(799.5-inf),1,1800,5,1,clase3
105700629,FALSE,EMPLEADO,CEDIDA,DEPARTAMENTO,0,(82.5-169.5],(301-451],0,0,3,1,clase2
105700686,FALSE,EMPLEADO,PROPIA CON HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,5100,5,2,clase4
105700702,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,15000,5,2,clase4
105700785,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105701270,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,CASA,[2-8],(169.5-309.5],(799.5-inf),1,1500,5,0,clase4
105701288,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(451-799.5],1,15000,5,1,clase3
105701304,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(301-451],0,0,[0-2],0,clase2
105701346,FALSE,EMPLEADO,ARRENDADA,CASA,0,(169.5-309.5],(301-451],1,1057,3,1,clase2
105701379,FALSE,TECNICOS,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(799.5-inf),1,1000,5,1,clase4
105701387,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(799.5-inf),1,6000,5,1,clase4
105701395,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),[2-4],50000,4,1,clase4
105701429,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,MEDIA AGUA,[2-8],(82.5-169.5],(451-799.5],0,0,3,0,clase2
105701437,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,6500,5,2,clase4
105701528,FALSE,PROFESIONALES,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,11000,5,[3-9],clase4
105701643,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(301-451],0,0,5,1,clase2
105702021,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
105702146,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(301-451],0,0,3,0,clase2
105702203,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105702245,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(451-799.5],1,10000,5,[3-9],clase4
105702278,FALSE,TECNICOS,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(451-799.5],0,0,4,0,clase2
105702302,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],0,0,5,[3-9],clase2
105702328,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(451-799.5],0,0,3,0,clase3
105702336,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(451-799.5],0,0,5,[3-9],clase2
105702351,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105702377,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(301-451],0,0,4,2,clase2
105702559,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],1,8000,[6-15],1,clase3
105702633,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,MEDIA AGUA,0,(82.5-169.5],(301-451],0,0,5,2,clase2
105702690,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],55000,5,[3-9],clase4
105702989,FALSE,SERVICIO,CEDIDA,DEPARTAMENTO,[2-8],(-inf-0.5],(451-799.5],0,0,4,1,clase2
105703029,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(799.5-inf),0,0,3,2,clase2
105703680,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
105703847,FALSE,SERVICIO,ARRENDADA,CASA,0,(309.5-inf),(301-451],0,0,[6-15],1,clase2
105703870,FALSE,SERVICIO,ARRENDADA,CASA,0,(309.5-inf),(451-799.5],0,0,[6-15],0,clase3
105704019,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CASA,0,(169.5-309.5],(451-799.5],0,0,3,0,clase1
105704266,FALSE,EMPLEADO,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(451-799.5],0,0,3,1,clase2
105704316,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(309.5-inf),(799.5-inf),1,1200,4,0,clase4
105704365,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,[0-2],0,clase1
105704373,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),0,0,5,0,clase2
105704399,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CUARTO,0,(82.5-169.5],(451-799.5],0,0,5,0,clase3
105704423,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(0.5-82.5],(301-451],0,0,5,0,clase2
105704456,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,VILLA,0,(82.5-169.5],(799.5-inf),[2-4],1300,4,0,clase4
105704548,FALSE,EMPLEADO,ARRENDADA,CASA,0,(169.5-309.5],(301-451],0,0,[0-2],0,clase2
105704571,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,25000,5,1,clase4
105704969,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,4,2,clase2
105705412,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(0.5-82.5],(799.5-inf),1,20000,4,1,clase4
105705560,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(0.5-82.5],(451-799.5],1,2000,4,0,clase4
105705925,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(451-799.5],1,9000,[6-15],[3-9],clase3
105705982,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(301-451],0,0,4,1,clase2
105706113,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105706147,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(451-799.5],1,1398,5,1,clase3
105706170,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(451-799.5],1,1398,5,1,clase3
105706246,FALSE,EMPLEADO,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(301-451],0,0,3,0,clase2
105706402,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(-inf-301],0,0,4,0,clase1
105706410,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],1,6000,[6-15],1,clase3
105706428,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(309.5-inf),(799.5-inf),1,3000,5,2,clase4
105706436,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,3,1,clase2
105706485,FALSE,SERVICIO,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),0,0,5,1,clase3
105706493,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,VILLA,0,(309.5-inf),(799.5-inf),1,12000,5,0,clase4
105706501,FALSE,EMPLEADO,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,1000,3,0,clase4
105706519,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],1,1500,3,0,clase3
105706527,FALSE,TECNICOS,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(799.5-inf),0,0,[6-15],2,clase2
105706600,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CASA,0,(309.5-inf),(451-799.5],0,0,[6-15],[3-9],clase1
105706626,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],0,0,4,0,clase2
105706659,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(0.5-82.5],(451-799.5],0,0,3,0,clase2
105706675,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(-inf-0.5],(-inf-301],0,0,5,[3-9],clase1
105706709,TRUE,OCCUPACIONES ELEMENTALES,CEDIDA,CASA,0,(-inf-0.5],(-inf-301],0,0,3,1,clase1
105706741,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),0,0,4,0,clase2
105706824,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(-inf-301],0,0,[6-15],0,clase1
105706873,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(451-799.5],0,0,[6-15],[3-9],clase2
105706907,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(451-799.5],1,10000,[0-2],0,clase3
105707251,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105707319,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),1,8000,4,1,clase4
105707335,FALSE,TECNICOS,ARRENDADA,CASA,[2-8],(309.5-inf),(799.5-inf),1,1200,4,1,clase4
105707368,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(799.5-inf),0,0,5,1,clase4
105707384,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,5000,[6-15],0,clase4
105707392,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],6000,4,1,clase4
105707541,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(451-799.5],1,5000,5,[3-9],clase3
105707590,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,MEDIA AGUA,0,(0.5-82.5],(301-451],0,0,3,0,clase2
105707681,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],50000,[6-15],2,clase4
105707848,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(301-451],0,0,[6-15],[3-9],clase2
105708119,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],1,12000,[6-15],0,clase2
105708226,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CASA,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
105708457,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(301-451],[2-4],2000,5,[3-9],clase3
105708663,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],1,8000,5,0,clase3
105708671,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,VILLA,0,(-inf-0.5],(451-799.5],1,10000,5,2,clase3
105708762,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],0,0,[6-15],0,clase2
105708937,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,[2-8],(-inf-0.5],(-inf-301],0,0,3,2,clase2
105709109,FALSE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,0,(169.5-309.5],(301-451],0,0,4,1,clase2
105709414,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105709752,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105709919,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105710131,FALSE,EMPLEADO,ARRENDADA,MEDIA AGUA,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
105710214,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(301-451],[2-4],10000,4,2,clase2
105710248,FALSE,EMPLEADO,ARRENDADA,DEPARTAMENTO,0,(309.5-inf),(799.5-inf),0,0,4,0,clase2
105710420,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,MEDIA AGUA,[2-8],(-inf-0.5],(301-451],0,0,[0-2],0,clase2
105710826,FALSE,SERVICIO,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,24000,5,1,clase3
105710982,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(301-451],0,0,4,0,clase2
105711071,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
105711089,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(301-451],0,0,4,0,clase2
105711097,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(309.5-inf),(451-799.5],0,0,[6-15],0,clase2
105711220,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(451-799.5],0,0,5,0,clase3
105711279,FALSE,TECNICOS,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(451-799.5],[2-4],8000,3,0,clase3
105711881,FALSE,OCCUPACIONES ELEMENTALES,CEDIDA,CASA,0,(0.5-82.5],(301-451],1,1000,3,0,clase2
105711923,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(451-799.5],0,0,5,0,clase2
105712004,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105712012,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105712129,FALSE,EMPLEADO,ARRENDADA,MEDIA AGUA,0,(169.5-309.5],(451-799.5],0,0,[6-15],0,clase2
105712137,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105712145,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(-inf-301],0,0,3,2,clase1
105712418,FALSE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(451-799.5],0,0,5,[3-9],clase2
105712434,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],10000,5,0,clase4
105712681,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],1,5000,5,1,clase3
105712715,FALSE,TECNICOS,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],1,5000,4,1,clase2
105712731,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,[2-8],(0.5-82.5],(301-451],0,0,5,1,clase2
105712806,FALSE,EMPLEADO,CEDIDA,DEPARTAMENTO,0,(0.5-82.5],(301-451],0,0,3,1,clase2
105713176,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(301-451],0,0,3,0,clase2
105713184,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(-inf-301],0,0,3,2,clase2
105713788,FALSE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,5000,5,1,clase3
105713796,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),0,0,5,2,clase3
105714091,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],1,4000,[6-15],[3-9],clase3
105714711,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(451-799.5],0,0,5,0,clase2
105715171,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],0,0,[6-15],1,clase2
105715353,FALSE,EMPLEADO,PROPIA CON HIPOTECA,MEDIA AGUA,0,(169.5-309.5],(301-451],0,0,4,1,clase2
105715635,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(799.5-inf),0,0,3,0,clase4
105715643,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(301-451],0,0,[6-15],0,clase2
105715650,FALSE,PROFESIONALES,CEDIDA,CASA,0,(0.5-82.5],(451-799.5],1,14000,3,0,clase3
105715700,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(169.5-309.5],(799.5-inf),1,6000,4,0,clase4
105715775,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,3000,[6-15],0,clase4
105715809,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,18000,3,1,clase4
105715882,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105716252,FALSE,EMPLEADO,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(451-799.5],0,0,5,1,clase1
105716468,FALSE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),1,15500,4,0,clase4
105716997,FALSE,TECNICOS,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(451-799.5],1,1600,4,0,clase4
105717086,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[6-15],[3-9],clase2
105717235,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(451-799.5],0,0,[6-15],[3-9],clase2
105717565,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(-inf-0.5],(301-451],0,0,5,[3-9],clase2
105717599,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,[2-8],(0.5-82.5],(301-451],0,0,4,1,clase2
105717607,FALSE,TECNICOS,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(799.5-inf),[2-4],1800,5,2,clase4
105717854,FALSE,OCCUPACIONES ELEMENTALES,CEDIDA,CASA,0,(-inf-0.5],(301-451],0,0,3,1,clase2
105718290,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],0,0,4,1,clase2
105718316,FALSE,PROFESIONALES,PROPIA CON HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],35000,4,1,clase4
105718332,FALSE,SERVICIO,ARRENDADA,CASA,0,(309.5-inf),(799.5-inf),[2-4],20000,4,1,clase4
105718969,FALSE,SERVICIO,CEDIDA,CUARTO,[2-8],(0.5-82.5],(301-451],0,0,5,[3-9],clase2
105719009,TRUE,OCCUPACIONES ELEMENTALES,CEDIDA,CASA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105719017,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(451-799.5],0,0,5,0,clase3
105719033,FALSE,TECNICOS,PROPIA CON HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,4000,[6-15],2,clase4
105719231,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(451-799.5],0,0,3,0,clase1
105719413,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(0.5-82.5],(-inf-301],0,0,5,0,clase1
105719652,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(0.5-82.5],(301-451],0,0,5,[3-9],clase2
105719793,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CASA,0,(309.5-inf),(451-799.5],0,0,[0-2],1,clase1
105719801,TRUE,OCCUPACIONES ELEMENTALES,CEDIDA,DEPARTAMENTO,0,(-inf-0.5],(-inf-301],0,0,3,0,clase1
105719926,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(451-799.5],0,0,5,1,clase3
105720163,FALSE,EMPLEADO,ARRENDADA,CASA,0,(82.5-169.5],(451-799.5],0,0,5,1,clase3
105720213,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
105720387,FALSE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],15000,4,2,clase4
105720494,FALSE,EMPLEADO,ARRENDADA,CASA,0,(309.5-inf),(301-451],0,0,5,1,clase2
105720536,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(-inf-301],0,0,4,1,clase2
105720551,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
105720635,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,CASA,0,(82.5-169.5],(451-799.5],0,0,[6-15],2,clase2
105720650,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(301-451],0,0,[0-2],0,clase2
105720692,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(-inf-301],0,0,[0-2],0,clase2
105720734,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],0,0,4,0,clase2
105720742,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(451-799.5],0,0,3,1,clase2
105720767,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,CASA,0,(82.5-169.5],(301-451],0,0,[0-2],0,clase2
105720825,FALSE,SERVICIO,CEDIDA,CASA,0,(0.5-82.5],(-inf-301],0,0,[0-2],0,clase2
105720874,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],15000,4,1,clase4
105720924,FALSE,TECNICOS,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(451-799.5],0,0,5,0,clase3
105720932,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],0,0,3,1,clase2
105720957,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(799.5-inf),1,13000,[6-15],[3-9],clase3
105721112,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],0,0,3,1,clase2
105721203,TRUE,OCCUPACIONES ELEMENTALES,CEDIDA,CASA,0,(-inf-0.5],(-inf-301],0,0,[0-2],1,clase1
105721278,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(451-799.5],1,7000,3,1,clase3
105721344,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CUARTO,0,(0.5-82.5],(301-451],0,0,5,[3-9],clase2
105721351,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CUARTO,0,(0.5-82.5],(301-451],0,0,5,[3-9],clase2
105721377,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(301-451],0,0,4,2,clase2
105721443,TRUE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(451-799.5],0,0,3,0,clase2
105721625,FALSE,TECNICOS,ARRENDADA,DEPARTAMENTO,0,(309.5-inf),(451-799.5],0,0,4,0,clase2
105721658,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(301-451],0,0,3,0,clase2
105721732,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(-inf-301],0,0,[6-15],0,clase2
105721740,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(301-451],0,0,[0-2],1,clase2
105721815,FALSE,OCCUPACIONES ELEMENTALES,CEDIDA,CASA,[2-8],(82.5-169.5],(-inf-301],1,10000,4,1,clase4
105721963,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(301-451],1,1500,4,0,clase2
105722037,FALSE,SERVICIO,PROPIA SIN HIPOTECA,MEDIA AGUA,0,(-inf-0.5],(301-451],0,0,4,0,clase2
105722078,FALSE,EMPLEADO,PROPIA CON HIPOTECA,MEDIA AGUA,0,(169.5-309.5],(301-451],0,0,[0-2],1,clase2
